arc_id;user_id;polarity;subjectivity;TextBlob;lat;long 
8242;1409017094;-0.4;0.6;@hollymaeeee22 fuck you;50.8381211;4.370729
8461;62641126;-0.4;0.6;wake up, soon go to airport. and go to kiev, fuck i not want.;50.85576004;4.30617482
8594;2463424754;-0.4;0.6;"what the fuck ur kidding me now
""";50.846229;4.429301
8758;100220423;-0.4;0.6;tout le monde va nier les cours demain pour pas passer les interros, fuck them je vais me retrouver seul;50.81987267;4.38630315
8974;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
8994;419656373;-0.4;0.4;@temcuidado @fr_kiki_ regarde sa gros  des barre la meuf, ta de la concurrence dans le game;50.89989401;4.34338811
9036;2809385026;-0.4;0.6;@peace_out_sayhi ahh fuck;50.813492;4.359856
9459;386855911;-0.4;0.6;"quelquun ma dit un jour ""tu parles congolais?"" dans ma tte jtais what the fuck ""congolais"" depuis quand cest une langue";50.82486;4.36795
9844;2518955913;-0.4;0.6;"aint nuthin to fuck with @ tour &amp; taxis ";50.864787;4.34755
10249;1131401330;-0.4;0.7;ouais ouais secret story;50.861158;4.413526
10287;219028327;-0.4;0.6;@delamontagnee part dune soire quand la soire commence! #what the fuck?;50.8006408;4.3368588
10891;1605718872;-0.4;0.7;jme confie pas moi jvais mourir avec mes secret;50.83537951;4.3637284
10908;119558191;-0.4;0.4;came to belgium to watch the game #belguimforthewin;50.867977;4.318622
11033;1434052530;-0.4;0.6;@kyiiejennar shut the fuck up;50.7996767;4.36462
11445;904134654;-0.4;0.7;secret story cest un peu pourri mais bon jvais quand mme regarder;50.868875;4.32147
11565;317793922;-0.4;0.7;martin martin matin agent secret ou dracula;50.837898;4.385309
11982;806340925;-0.4;0.7;secret sto-blablabla, putain, faites pas chier.;50.8772376;4.3509953
12406;526629985;-0.4;0.7;@bkwhat the fuckla @tharookieboy merde ! ta percer mon secret :$;50.83403334;4.34017581
12429;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
12704;1660278572;-0.4;0.4;"where do broken heart go ? 
in your music.
@harry_styles @zaynmalik @louis_tomlinson @real_liam_payne 
jdjd";50.894555;4.361351
13054;354372491;-0.4;0.6;tis gebeurd what the fuck (at @mcdonaldsbe in bruxelles / brussel, brussels) ;50.848523;4.349425
13215;806340925;-0.4;0.7;secret sto-blablabla, putain, faites pas chier.;50.8772376;4.3509953
13478;47401583;-0.4;0.6;fuck off found a rock bar sorted;50.85305;4.34686
13849;51175104;-0.4;0.6;il est 10h, jai examen despagnol dans 2h, je ne connais toujours rien, et je narrive pas  sortir du lit. fuck.;50.81695734;4.39081072
14192;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
14255;1425994310;-0.4;0.4;"pendant les vacances jai t faire un lazer game je mtais un peu piss dessus tellement je rigolais &amp; javais peur et javais bu un peu.";50.8520013;4.308788
14543;22073831;-0.4;0.6;magritte museum what the fuck @ brussels, belgium ;50.85;4.35
14696;1131401330;-0.4;0.6;fuck la souris fuck llphant;50.861926;4.415207
14871;882847068;-0.4;0.7;@b26hbash horrible hahaha;50.84565329;4.3052105
15455;417236571;-0.4;0.6;que je dors tot ou tard je suis toujours aussi fatigu ..... what the fuck ?;50.8468444;4.4361548
15840;140486951;-0.4;0.6;@millowmat bah ouais et alors ? je voulais y aller quand mme tchip fuck you;50.822715;4.34349
16479;317793922;-0.4;0.4;qui a vue lenroule qui cest passer avec ti et the game ?;50.83787284;4.38544385
16982;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
18003;386855911;-0.4;0.7;surtout si vous voulez suivez juste lpisode o il fait secret story, il est bte;50.8231;4.36974
18377;541747245;-0.4;0.7;#off ! so tired ;50.81460765;4.33924986
18702;780835496;-0.4;0.7;eskeu vous vous souvenez avan ds secret story yavais un couple qui avai bz dans un placard uesh jcrois la go ct une princess fin un by kmsa;50.893519;4.385356
19606;152777792;-0.4;0.6;terminus tout le monde descend...what the fuck arrt soudain  trne dans le mtro simonis...y aurait-il encore un suicide? #trone #simonis;50.83885011;4.40918176
19895;140486951;-0.4;0.6;vite partir a la mer avec mes copines ! fuck le reste;50.82262237;4.34352149
20098;33216841;-0.4;0.6;#what the fuck are you holding? (@ metro parc) [pic]: ;50.845945;4.367786
20523;95042824;-0.4;0.4;is it a game? @verotruesocial ;50.80367917;4.34237167
20966;611851144;-0.4;0.6;@taniiasong amida fuck;50.86699297;4.30076097
21008;382904851;-0.4;0.7;amlie elle squatte toute les saison mme secret story 8;50.851786;4.361782
21824;443697026;-0.4;0.7;wsh regarder votre secret story en silence la putain;50.861365;4.3135925
22296;374784112;-0.4;0.4;cos everythings a game ;50.849914;4.355145
22333;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
23454;336984595;-0.4;0.6;no courses and no one notified .. fuck;50.82895;4.35858
23491;738290000;-0.4;0.6;a chaque fois que jprevois de dormir aprs avoir fait qlq chose, jai plus sommeil what the fuckin fuck;50.877736;4.302492
23533;20352940;-0.4;0.4;with the germany vs netherlands game (budweiser budvar (czechvar, budejovicky budvar))  #photo;50.85301;4.344213
23565;268412962;-0.4;0.6;who let dracula perform for #romania? oh wait, its dracula opera? i thought it couldnt get worse. #eurovision;50.85173225;4.39433098
23983;1048899967;-0.4;0.6;fuck dope.;50.86014371;4.41839099
24046;419926306;-0.4;0.6;@stiofanoc a poor workman blames his tools.;50.82040191;4.36966603
24190;30323335;-0.4;0.6;jim beam shot and some cake a lorange. fuck it. @ le dillens ;50.83176;4.34894
24647;1066574995;-0.4;0.6;mes mentions saffichent plus la what the fuck;50.87569918;4.31666472
24882;50269400;-0.4;0.6;@baoye fuck;50.84867825;4.35316178
25837;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
25959;480467404;-0.4;0.6;jai dis fuck 20 fois aujd je pense;50.877609;4.383241
26245;759352502;-0.4;0.4;att the game il sert a quoi dans pills n potions svp;50.853254;4.430516
26260;2685266062;-0.4;0.6;demain moi frre va me donner du poor cheeeebaaaan;50.848737;4.340366
26641;260773901;-0.4;0.7;"@salam_bee yeah me too !! dont worry i will see you tomorrow &lt;3 &lt;3 #ificanwakeup ahahaha i am so tired (o_+)";50.88613697;4.31852954
26744;970999279;-0.4;0.6;ah fais pas le bte type, demande bien lui du poor;50.87015;4.40361
26886;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
27054;41625538;-0.4;0.6;"le ""dangereux terroriste"" tait juste un joueur de cricket  #what the fuck #scandal";50.85416;4.347099
27082;134743819;-0.4;0.6;"@kruy il fut un tps o jtais addicted  leurs vleeskroketten &lt;3 @arnaudcambier @yaaguanto @nickko";50.850909;4.326601
27172;781156052;-0.4;0.7;tired you,you;50.8621886;4.3374545
27547;16031891;-0.4;0.6;@gkjj en ook, ik zit hier naar mijn vita te staren en denk: what the fuck did i buy this for? (afgezien van het magistrale rogue legacy,  uiteraard);50.848796;4.289258
27842;393561357;-0.4;0.7;twisty is behind you #scarystoriesin5words;50.850102;4.30012
28349;405086569;-0.4;0.6;je re a genve quand tout est ferm !! #what the fuck;50.83539277;4.2986127
28607;2168467773;-0.4;0.6;@emmacakecup a me gave, ctait un remix introuvable mme sur soundclound, et il a reconnu la chanson dorigine du remix.... fuck ytb;50.79158086;4.35899685
28857;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
29306;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
29499;334904627;-0.4;0.6;ohne worte.ausnahmsweise einfach ohne worte..#netrebko #russland what the fuck #unfassbar @georgdiez1 @ahasosojaja @haraldstaun ;50.840889;4.355884
29643;2321211942;-0.4;0.7;bon je vais aller mentraner puis je vais regarder secret story, team enregistrement nous;50.862218;4.404317
29827;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
30296;1099371084;-0.4;0.6;@karlaniaa @cjr_rebong what the fuck;50.8150557;4.36718509
30450;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
30542;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
31255;460373662;-0.4;0.6;taleur je taf mais je vais pas dodo mme si j serais fatiguer je dois look tats-unis - belgique a 2h du mat fuck;50.85022529;4.37864621
31533;732980306;-0.4;0.6;jai jamais changer fuck ceux qui maime pas;50.86572562;4.36286229
31730;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
275;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
623;1042524163;-0.4;0.7;prq ils slurp mon pays mtnt dans secret -_-;50.862838;4.334523
906;546357901;-0.4;0.6;fdp fdp de #traceaward jai core la haine, tellement que jai casser un bol. fuck;50.845745;4.3436525
919;123678956;-0.4;0.6;fuck off.;50.78011517;4.34864317
1328;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
1895;257443829;-0.4;0.4;bana c4 - game over;50.86228955;4.32233748
2113;1620863772;-0.4;0.7;je crois pas que jessica a vue la saison 7 de secret story ...(elle n a pas vue se qu il avait fait  alexia) #ss8;50.83908;4.291276
3712;1527682968;-0.4;0.7;"@babycuddlyharry ""my heart is tired.""";50.877956;4.387772
4494;462218711;-0.4;0.9;#np craig david - fill me in (ryan hemsworth bootleg);50.88486;4.42551
4702;616081681;-0.4;0.6;putain, jviens juste de rentrer, jai rat le mariage z ! fuck, ct cmt ? @lateamz;50.81073866;4.31945705
4809;28764645;-0.4;0.5;back to base. (@ brussels | bruxelles | brussel - @citybrussels in brussels, bruxelles-capitale) ;50.846462;4.3518734
5201;97039521;-0.4;0.7;kenny dalglish cannot keep hiding liverpools league flops behind cups |  ;50.86336133;4.41244293
5289;618277958;-0.4;0.6;mais ma puce fonctionne pas ici fuck off -_-;50.8484323;4.3096597
5317;509162500;-0.4;0.6;what da fuck;50.84244;4.36117
5666;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
6582;815647435;-0.4;0.6;what the fuck;50.89570801;4.321595
7141;382904851;-0.4;0.6;i am addicted to you;50.85170284;4.36167073
7301;169012579;-0.4;0.6;@twinkledinosaur fuck i want london dwgpgsyxkthxwolgfeifj;50.85115168;4.36008888
7993;272511813;-0.4;0.6;genre il est pas o courent que jai une femme ??? what the fuck ???;50.83475;4.37153
8242;1409017094;-0.4;0.6;@hollymaeeee22 fuck you;50.8381211;4.370729
8461;62641126;-0.4;0.6;wake up, soon go to airport. and go to kiev, fuck i not want.;50.85576004;4.30617482
8594;2463424754;-0.4;0.6;"what the fuck ur kidding me now
""";50.846229;4.429301
8758;100220423;-0.4;0.6;tout le monde va nier les cours demain pour pas passer les interros, fuck them je vais me retrouver seul;50.81987267;4.38630315
8974;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
8994;419656373;-0.4;0.4;@temcuidado @fr_kiki_ regarde sa gros  des barre la meuf, ta de la concurrence dans le game;50.89989401;4.34338811
9036;2809385026;-0.4;0.6;@peace_out_sayhi ahh fuck;50.813492;4.359856
9459;386855911;-0.4;0.6;"quelquun ma dit un jour ""tu parles congolais?"" dans ma tte jtais what the fuck ""congolais"" depuis quand cest une langue";50.82486;4.36795
9844;2518955913;-0.4;0.6;"aint nuthin to fuck with @ tour &amp; taxis ";50.864787;4.34755
10249;1131401330;-0.4;0.7;ouais ouais secret story;50.861158;4.413526
10287;219028327;-0.4;0.6;@delamontagnee part dune soire quand la soire commence! #what the fuck?;50.8006408;4.3368588
10891;1605718872;-0.4;0.7;jme confie pas moi jvais mourir avec mes secret;50.83537951;4.3637284
10908;119558191;-0.4;0.4;came to belgium to watch the game #belguimforthewin;50.867977;4.318622
11033;1434052530;-0.4;0.6;@kyiiejennar shut the fuck up;50.7996767;4.36462
11445;904134654;-0.4;0.7;secret story cest un peu pourri mais bon jvais quand mme regarder;50.868875;4.32147
11565;317793922;-0.4;0.7;martin martin matin agent secret ou dracula;50.837898;4.385309
11982;806340925;-0.4;0.7;secret sto-blablabla, putain, faites pas chier.;50.8772376;4.3509953
12406;526629985;-0.4;0.7;@bkwhat the fuckla @tharookieboy merde ! ta percer mon secret :$;50.83403334;4.34017581
12429;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
12704;1660278572;-0.4;0.4;"where do broken heart go ? 
in your music.
@harry_styles @zaynmalik @louis_tomlinson @real_liam_payne 
jdjd";50.894555;4.361351
13054;354372491;-0.4;0.6;tis gebeurd what the fuck (at @mcdonaldsbe in bruxelles / brussel, brussels) ;50.848523;4.349425
13215;806340925;-0.4;0.7;secret sto-blablabla, putain, faites pas chier.;50.8772376;4.3509953
13478;47401583;-0.4;0.6;fuck off found a rock bar sorted;50.85305;4.34686
13849;51175104;-0.4;0.6;il est 10h, jai examen despagnol dans 2h, je ne connais toujours rien, et je narrive pas  sortir du lit. fuck.;50.81695734;4.39081072
14192;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
14255;1425994310;-0.4;0.4;"pendant les vacances jai t faire un lazer game je mtais un peu piss dessus tellement je rigolais &amp; javais peur et javais bu un peu.";50.8520013;4.308788
14543;22073831;-0.4;0.6;magritte museum what the fuck @ brussels, belgium ;50.85;4.35
14696;1131401330;-0.4;0.6;fuck la souris fuck llphant;50.861926;4.415207
14871;882847068;-0.4;0.7;@b26hbash horrible hahaha;50.84565329;4.3052105
15455;417236571;-0.4;0.6;que je dors tot ou tard je suis toujours aussi fatigu ..... what the fuck ?;50.8468444;4.4361548
15840;140486951;-0.4;0.6;@millowmat bah ouais et alors ? je voulais y aller quand mme tchip fuck you;50.822715;4.34349
16479;317793922;-0.4;0.4;qui a vue lenroule qui cest passer avec ti et the game ?;50.83787284;4.38544385
16982;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
18003;386855911;-0.4;0.7;surtout si vous voulez suivez juste lpisode o il fait secret story, il est bte;50.8231;4.36974
18377;541747245;-0.4;0.7;#off ! so tired ;50.81460765;4.33924986
18702;780835496;-0.4;0.7;eskeu vous vous souvenez avan ds secret story yavais un couple qui avai bz dans un placard uesh jcrois la go ct une princess fin un by kmsa;50.893519;4.385356
19606;152777792;-0.4;0.6;terminus tout le monde descend...what the fuck arrt soudain  trne dans le mtro simonis...y aurait-il encore un suicide? #trone #simonis;50.83885011;4.40918176
19895;140486951;-0.4;0.6;vite partir a la mer avec mes copines ! fuck le reste;50.82262237;4.34352149
20098;33216841;-0.4;0.6;#what the fuck are you holding? (@ metro parc) [pic]: ;50.845945;4.367786
20523;95042824;-0.4;0.4;is it a game? @verotruesocial ;50.80367917;4.34237167
20966;611851144;-0.4;0.6;@taniiasong amida fuck;50.86699297;4.30076097
21008;382904851;-0.4;0.7;amlie elle squatte toute les saison mme secret story 8;50.851786;4.361782
21824;443697026;-0.4;0.7;wsh regarder votre secret story en silence la putain;50.861365;4.3135925
22296;374784112;-0.4;0.4;cos everythings a game ;50.849914;4.355145
22333;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
23454;336984595;-0.4;0.6;no courses and no one notified .. fuck;50.82895;4.35858
23491;738290000;-0.4;0.6;a chaque fois que jprevois de dormir aprs avoir fait qlq chose, jai plus sommeil what the fuckin fuck;50.877736;4.302492
23533;20352940;-0.4;0.4;with the germany vs netherlands game (budweiser budvar (czechvar, budejovicky budvar))  #photo;50.85301;4.344213
23565;268412962;-0.4;0.6;who let dracula perform for #romania? oh wait, its dracula opera? i thought it couldnt get worse. #eurovision;50.85173225;4.39433098
23983;1048899967;-0.4;0.6;fuck dope.;50.86014371;4.41839099
24046;419926306;-0.4;0.6;@stiofanoc a poor workman blames his tools.;50.82040191;4.36966603
24190;30323335;-0.4;0.6;jim beam shot and some cake a lorange. fuck it. @ le dillens ;50.83176;4.34894
24647;1066574995;-0.4;0.6;mes mentions saffichent plus la what the fuck;50.87569918;4.31666472
24882;50269400;-0.4;0.6;@baoye fuck;50.84867825;4.35316178
25837;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
25959;480467404;-0.4;0.6;jai dis fuck 20 fois aujd je pense;50.877609;4.383241
26245;759352502;-0.4;0.4;att the game il sert a quoi dans pills n potions svp;50.853254;4.430516
26260;2685266062;-0.4;0.6;demain moi frre va me donner du poor cheeeebaaaan;50.848737;4.340366
26641;260773901;-0.4;0.7;"@salam_bee yeah me too !! dont worry i will see you tomorrow &lt;3 &lt;3 #ificanwakeup ahahaha i am so tired (o_+)";50.88613697;4.31852954
26744;970999279;-0.4;0.6;ah fais pas le bte type, demande bien lui du poor;50.87015;4.40361
26886;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
27054;41625538;-0.4;0.6;"le ""dangereux terroriste"" tait juste un joueur de cricket  #what the fuck #scandal";50.85416;4.347099
27082;134743819;-0.4;0.6;"@kruy il fut un tps o jtais addicted  leurs vleeskroketten &lt;3 @arnaudcambier @yaaguanto @nickko";50.850909;4.326601
27172;781156052;-0.4;0.7;tired you,you;50.8621886;4.3374545
27547;16031891;-0.4;0.6;@gkjj en ook, ik zit hier naar mijn vita te staren en denk: what the fuck did i buy this for? (afgezien van het magistrale rogue legacy,  uiteraard);50.848796;4.289258
27842;393561357;-0.4;0.7;twisty is behind you #scarystoriesin5words;50.850102;4.30012
28349;405086569;-0.4;0.6;je re a genve quand tout est ferm !! #what the fuck;50.83539277;4.2986127
28607;2168467773;-0.4;0.6;@emmacakecup a me gave, ctait un remix introuvable mme sur soundclound, et il a reconnu la chanson dorigine du remix.... fuck ytb;50.79158086;4.35899685
28857;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
29306;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
29499;334904627;-0.4;0.6;ohne worte.ausnahmsweise einfach ohne worte..#netrebko #russland what the fuck #unfassbar @georgdiez1 @ahasosojaja @haraldstaun ;50.840889;4.355884
29643;2321211942;-0.4;0.7;bon je vais aller mentraner puis je vais regarder secret story, team enregistrement nous;50.862218;4.404317
29827;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
30296;1099371084;-0.4;0.6;@karlaniaa @cjr_rebong what the fuck;50.8150557;4.36718509
30450;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
30542;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
31255;460373662;-0.4;0.6;taleur je taf mais je vais pas dodo mme si j serais fatiguer je dois look tats-unis - belgique a 2h du mat fuck;50.85022529;4.37864621
31533;732980306;-0.4;0.6;jai jamais changer fuck ceux qui maime pas;50.86572562;4.36286229
31730;163590921;-0.4;0.4;where is brussels on the map? play the game at  #brussels;50.8503;4.35171
12276;2431820734;-0.39999999999999997;0.75;"""when someone lies to you, its because they dont respect you enough to be honest,and they think youre too stupid to know the difference.""";50.869945;4.310121
12276;2431820734;-0.39999999999999997;0.75;"""when someone lies to you, its because they dont respect you enough to be honest,and they think youre too stupid to know the difference.""";50.869945;4.310121
24752;372365563;-0.3972222222222222;0.5472222222222222;tommorow fucking #monday.. sucks hard.;50.89504021;4.43157219
24752;372365563;-0.3972222222222222;0.5472222222222222;tommorow fucking #monday.. sucks hard.;50.89504021;4.43157219
24255;87377646;-0.3791666666666667;0.7041666666666666;very hard to buy a ticket here allow time. (@ station brussel-zuid / gare de bruxelles-midi w/ 5 others) ;50.83566268;4.33590889
24255;87377646;-0.3791666666666667;0.7041666666666666;very hard to buy a ticket here allow time. (@ station brussel-zuid / gare de bruxelles-midi w/ 5 others) ;50.83566268;4.33590889
441;482418169;-0.375;0.75;je le savais pas mais enfait @mohlembrouille cest un fragile :(;50.87616672;4.37873899
1013;39292357;-0.375;0.55;fiduciary technical specialist - avp - j.p. morgan: ( #brussels )  #finance #job #jobs #tweetmyjobs;50.8562102;4.3559242
1534;2809385026;-0.375;0.625;babies make me weak and that song makes me weak = the death of me;50.81381;4.359335
2746;35563830;-0.375;0.6;late lunch! (@ restaurant japonais - senraku) [pic]: ;50.84862969;4.36830997
8755;148274324;-0.375;0.75;@ahramonline: elbaradei: vicious attack against peaceful protesters at palace  via @ahramonline;50.83966841;4.37591896
8934;1408454036;-0.375;0.55;"bonne nuit a vous!
big up a vous ! demaiin jai mon dernier exam ( en bio ) :( 
#vinz";50.87730516;4.37885436
10150;522158788;-0.375;0.5;combien pour la culture et les loisirs dans lue?: (07 juillet 2017) - en 2015, les tats membres de  #aeidl #local;50.8373855;4.39390043
10467;226109859;-0.375;0.425;#policylearning @tcpa disappointed to see all male panel at interregivc meeting;50.82220934;4.32207078
10578;191943941;-0.375;0.5;forgot our adaptors and i have got 10% left!!!! its got all my kindle on :(;50.84421177;4.34737674
11299;54527530;-0.375;0.5;@marcoinbxl my stupidity will not let me retirer le vlo! how do you know which one to take? / swedish blonde moment;50.83646821;4.35420927
13043;541747245;-0.375;1.0;i didnt know if i could send you a message after what i said sorry :/;50.81697823;4.33771907
14268;330263109;-0.375;0.65;@0sk4rx yeah podraas estar en madrid para ser mi entrenador personal , mis bracitos son unas tirillas :(;50.8614152;4.33935336
15113;140486951;-0.375;0.75;@nickitty_ yeah intrt ! mi no have moni enough :(;50.82259968;4.34348253
16176;277151488;-0.375;0.5;@david_keely lets be real. ill be back soon!!  #lovedublin #lovethekeelys;50.84845927;4.35141962
17114;1862075574;-0.375;1.0;"ma vie est entrin de basculer cest pas possible :( 
je deteste les problemes";50.834524;4.3392164
21270;363841454;-0.375;0.75;jsuis tellement fragile que jme met a dessiner des couple :(;50.87074599;4.39193881
22732;1252679736;-0.375;0.75;i am sorry but i will not be needed in your help no more i said;50.86756606;4.39506646
27591;38433312;-0.375;0.5333333333333333;public relations supervisor - ups: ( #brussels )  #marketing #job #jobs #tweetmyjobs;50.8503396;4.3517103
31636;403429478;-0.375;0.65;@ornellaura smaaahleee la go  mr propre! quand jai la flemme daller prendre une serviette, jmessuie sur mon short.. :((;50.87046955;4.33713095
441;482418169;-0.375;0.75;je le savais pas mais enfait @mohlembrouille cest un fragile :(;50.87616672;4.37873899
1013;39292357;-0.375;0.55;fiduciary technical specialist - avp - j.p. morgan: ( #brussels )  #finance #job #jobs #tweetmyjobs;50.8562102;4.3559242
1534;2809385026;-0.375;0.625;babies make me weak and that song makes me weak = the death of me;50.81381;4.359335
2746;35563830;-0.375;0.6;late lunch! (@ restaurant japonais - senraku) [pic]: ;50.84862969;4.36830997
8755;148274324;-0.375;0.75;@ahramonline: elbaradei: vicious attack against peaceful protesters at palace  via @ahramonline;50.83966841;4.37591896
8934;1408454036;-0.375;0.55;"bonne nuit a vous!
big up a vous ! demaiin jai mon dernier exam ( en bio ) :( 
#vinz";50.87730516;4.37885436
10150;522158788;-0.375;0.5;combien pour la culture et les loisirs dans lue?: (07 juillet 2017) - en 2015, les tats membres de  #aeidl #local;50.8373855;4.39390043
10467;226109859;-0.375;0.425;#policylearning @tcpa disappointed to see all male panel at interregivc meeting;50.82220934;4.32207078
10578;191943941;-0.375;0.5;forgot our adaptors and i have got 10% left!!!! its got all my kindle on :(;50.84421177;4.34737674
11299;54527530;-0.375;0.5;@marcoinbxl my stupidity will not let me retirer le vlo! how do you know which one to take? / swedish blonde moment;50.83646821;4.35420927
13043;541747245;-0.375;1.0;i didnt know if i could send you a message after what i said sorry :/;50.81697823;4.33771907
14268;330263109;-0.375;0.65;@0sk4rx yeah podraas estar en madrid para ser mi entrenador personal , mis bracitos son unas tirillas :(;50.8614152;4.33935336
15113;140486951;-0.375;0.75;@nickitty_ yeah intrt ! mi no have moni enough :(;50.82259968;4.34348253
16176;277151488;-0.375;0.5;@david_keely lets be real. ill be back soon!!  #lovedublin #lovethekeelys;50.84845927;4.35141962
17114;1862075574;-0.375;1.0;"ma vie est entrin de basculer cest pas possible :( 
je deteste les problemes";50.834524;4.3392164
21270;363841454;-0.375;0.75;jsuis tellement fragile que jme met a dessiner des couple :(;50.87074599;4.39193881
22732;1252679736;-0.375;0.75;i am sorry but i will not be needed in your help no more i said;50.86756606;4.39506646
27591;38433312;-0.375;0.5333333333333333;public relations supervisor - ups: ( #brussels )  #marketing #job #jobs #tweetmyjobs;50.8503396;4.3517103
31636;403429478;-0.375;0.65;@ornellaura smaaahleee la go  mr propre! quand jai la flemme daller prendre une serviette, jmessuie sur mon short.. :((;50.87046955;4.33713095
10476;250375833;-0.3666666666666667;0.7333333333333334;"fellow united fans.. is it ok if i hate pep ""bald cunt"" guardiola now? fucking retarded. #mufc";50.857913;4.353215
10476;250375833;-0.3666666666666667;0.7333333333333334;"fellow united fans.. is it ok if i hate pep ""bald cunt"" guardiola now? fucking retarded. #mufc";50.857913;4.353215
17019;1493551849;-0.36458333333333337;0.5416666666666666;a day of chocolate tasting beckons.  its a hard life!;50.84595832;4.35140174
24513;2187030853;-0.36458333333333337;0.5416666666666666;de monitoring ruimte van #d1st! #dmf14  waar hard wordt gewerkt?! ;50.8643;4.347457
24528;280965122;-0.36458333333333337;0.5416666666666666;bevlogen het regeerakkoord verdedigen (en terecht) na een paar nachtjes hard  doorwerken. je moet het maar doen! proficiat @ruttengwendolyn;50.854151;4.362614
17019;1493551849;-0.36458333333333337;0.5416666666666666;a day of chocolate tasting beckons.  its a hard life!;50.84595832;4.35140174
24513;2187030853;-0.36458333333333337;0.5416666666666666;de monitoring ruimte van #d1st! #dmf14  waar hard wordt gewerkt?! ;50.8643;4.347457
24528;280965122;-0.36458333333333337;0.5416666666666666;bevlogen het regeerakkoord verdedigen (en terecht) na een paar nachtjes hard  doorwerken. je moet het maar doen! proficiat @ruttengwendolyn;50.854151;4.362614
16728;71563283;-0.359375;0.8;what the fuck! tous le monde est venu au cinma aujourdhui! y a encore la sance de 22h! :o courage a nous!;50.89567986;4.33866306
16728;71563283;-0.359375;0.8;what the fuck! tous le monde est venu au cinma aujourdhui! y a encore la sance de 22h! :o courage a nous!;50.89567986;4.33866306
26878;303244847;-0.35714285714285715;0.7047619047619048;choosing to be single isnt selfish. its smarter to be alone than with the wrong person.;50.80627;4.3934
26878;303244847;-0.35714285714285715;0.7047619047619048;choosing to be single isnt selfish. its smarter to be alone than with the wrong person.;50.80627;4.3934
322;250375833;-0.35625;0.64375;fuck you jones. really mean it.;50.857922;4.353227
322;250375833;-0.35625;0.64375;fuck you jones. really mean it.;50.857922;4.353227
6883;271631464;-0.35555555555555557;0.5777777777777778;serious games, serious business meeting, let the game begin (@ business faculty) ;50.90973102;4.396329
6883;271631464;-0.35555555555555557;0.5777777777777778;serious games, serious business meeting, let the game begin (@ business faculty) ;50.90973102;4.396329
16072;203930370;-0.35000000000000003;0.65;2017/09/09: bruxelles, belgium: forever young x bloody louis x sat 9 september  ;50.8344634;4.3568382
16072;203930370;-0.35000000000000003;0.65;2017/09/09: bruxelles, belgium: forever young x bloody louis x sat 9 september  ;50.8344634;4.3568382
1223;352226574;-0.35;1.0;"""@kavenagomos: @steffykbs pourquoi ? jtais fache sur toi ? o_o"" ouiiiiii :(";50.8676699;4.2854021
2502;315335886;-0.35;0.5;hace mucho que no coma pana. todo un da sin pan :(;50.848449;4.379383
17045;1267998518;-0.35;1.0;depuis quand ton oncle albanais te dit urime quand tes en couple :o dhabitude il te court aprs avec la grosse chaussure :(;50.85428072;4.3935851
1223;352226574;-0.35;1.0;"""@kavenagomos: @steffykbs pourquoi ? jtais fache sur toi ? o_o"" ouiiiiii :(";50.8676699;4.2854021
2502;315335886;-0.35;0.5;hace mucho que no coma pana. todo un da sin pan :(;50.848449;4.379383
